user_id,date,age,age_group,social_media_hours,work_or_study_hours,entertainment_hours,total_screen_time,primary_device,internet_type,p_social,p_work,p_entertainment,entropy,dbi,dominance,dominant_category,dbi_tier,load_tier,flag_highload_skewed
853,2024-07-08,36,36-45,1.5,2.1,3.3,6.9,Mobile,WiFi,0.21739130434782608,0.30434782608695654,0.47826086956521735,1.0465634069578553,0.9526230661652663,0.47826086956521735,Entertainment,Balanced,Low,0
854,2024-07-22,41,36-45,0.5,4.2,0.8,5.5,Laptop,Mobile Data,0.09090909090909091,0.7636363636363637,0.14545454545454548,0.7043359877140953,0.6411142447423277,0.7636363636363637,Work/Study,Mixed,Low,0
855,2024-03-15,48,46-60,1.6,5.1,3.5,10.2,Mobile,Mobile Data,0.15686274509803924,0.5,0.3431372549019608,1.0041717448832261,0.9140365124630295,0.5,Work/Study,Balanced,High,0
856,2024-03-07,45,36-45,0.9,2.5,3.2,6.6,Mobile,WiFi,0.13636363636363638,0.3787878787878788,0.4848484848484849,0.9904052616124521,0.9015057193772689,0.4848484848484849,Entertainment,Balanced,Low,0
857,2024-08-30,16,13-18,2.2,4.6,1.8,8.6,Mobile,WiFi,0.2558139534883721,0.5348837209302325,0.20930232558139536,1.010776018875458,0.9200479817141504,0.5348837209302325,Work/Study,Balanced,Medium,0
858,2024-08-29,19,19-25,3.3,3.8,2.6,9.7,Mobile,WiFi,0.3402061855670103,0.3917525773195876,0.2680412371134021,1.0868394982296194,0.9892839443360287,0.3917525773195876,Work/Study,Balanced,High,0
859,2024-09-21,40,36-45,3.6,1.0,1.0,5.6,Mobile,WiFi,0.6428571428571429,0.17857142857142858,0.17857142857142858,0.8993091256583479,0.8185864430377118,0.6428571428571429,Social,Balanced,Low,0
860,2024-03-14,61,60+,3.5,2.2,2.4,8.1,Laptop,WiFi,0.4320987654320988,0.271604938271605,0.2962962962962963,1.0769996725198077,0.9803273489917868,0.4320987654320988,Social,Balanced,Medium,0
861,2024-03-26,33,26-35,2.1,3.0,2.1,7.2,Mobile,Mobile Data,0.2916666666666667,0.41666666666666663,0.2916666666666667,1.0835291213181606,0.9862707094162991,0.41666666666666663,Work/Study,Balanced,Medium,0
862,2024-04-17,22,19-25,1.9,1.1,0.8,3.8,Mobile,Mobile Data,0.5,0.2894736842105263,0.2105263157894737,1.033461924505777,0.9406975829104214,0.5,Social,Balanced,Low,0
863,2024-07-28,36,36-45,3.3,6.9,3.5,13.7,Laptop,WiFi,0.24087591240875914,0.5036496350364964,0.25547445255474455,1.0369496813191161,0.9438722759748577,0.5036496350364964,Work/Study,Balanced,High,0
864,2024-01-04,45,36-45,2.5,2.9,1.3,6.7,Laptop,Mobile Data,0.3731343283582089,0.43283582089552236,0.19402985074626866,1.0484565546400297,0.954346283447379,0.43283582089552236,Work/Study,Balanced,Low,0
865,2024-09-28,46,46-60,3.9,4.1,1.8,9.8,Laptop,Mobile Data,0.39795918367346933,0.4183673469387754,0.18367346938775508,1.0424975748331862,0.9489221862765128,0.4183673469387754,Work/Study,Balanced,High,0
866,2024-09-14,13,13-18,2.3,5.9,2.0,10.2,Laptop,Mobile Data,0.22549019607843138,0.5784313725490197,0.19607843137254904,0.9719755424226268,0.8847302660349726,0.5784313725490197,Work/Study,Balanced,High,0
867,2024-06-19,22,19-25,0.4,1.7,1.5,3.6,Mobile,WiFi,0.11111111111111112,0.4722222222222222,0.41666666666666663,0.963225679845877,0.8767657978900207,0.4722222222222222,Work/Study,Balanced,Low,0
868,2024-01-27,16,13-18,2.1,3.0,2.7,7.8,Tablet,WiFi,0.2692307692307693,0.38461538461538464,0.3461538461538462,1.088010262277112,0.9903496196971808,0.38461538461538464,Work/Study,Balanced,Medium,0
869,2024-02-29,54,46-60,0.3,1.3,2.1,3.7,Tablet,Mobile Data,0.08108108108108107,0.35135135135135137,0.5675675675675675,0.8926706233145976,0.8125438177983761,0.5675675675675675,Entertainment,Balanced,Low,0
870,2024-07-28,33,26-35,3.8,3.3,2.4,9.5,Mobile,WiFi,0.39999999999999997,0.34736842105263155,0.25263157894736843,1.0813893597442545,0.984323014496101,0.39999999999999997,Social,Balanced,High,0
871,2024-07-05,25,19-25,1.1,2.4,3.0,6.5,Mobile,Mobile Data,0.16923076923076924,0.3692307692307692,0.46153846153846156,1.0253709409879843,0.9333328523305353,0.46153846153846156,Entertainment,Balanced,Low,0
872,2024-11-05,33,26-35,0.6,1.6,2.9,5.1,Mobile,WiFi,0.11764705882352941,0.3137254901960785,0.5686274509803921,0.9364618005515302,0.8524042650996004,0.5686274509803921,Entertainment,Balanced,Low,0
873,2024-11-07,15,13-18,2.1,3.5,3.4,9.0,Tablet,Mobile Data,0.23333333333333334,0.3888888888888889,0.37777777777777777,1.0746051016494778,0.9781477166546745,0.3888888888888889,Work/Study,Balanced,Medium,0
874,2024-10-21,17,13-18,2.5,6.7,1.9,11.1,Laptop,WiFi,0.22522522522522523,0.6036036036036037,0.17117117117117117,0.9425874830685312,0.857980101616437,0.6036036036036037,Work/Study,Balanced,High,0
875,2024-01-09,26,26-35,1.0,2.2,2.8,6.0,Tablet,WiFi,0.16666666666666666,0.3666666666666667,0.4666666666666666,1.0221693757432821,0.9304186620582022,0.4666666666666666,Entertainment,Balanced,Low,0
876,2024-07-03,52,46-60,3.2,1.6,0.5,5.3,Tablet,Mobile Data,0.6037735849056605,0.30188679245283023,0.09433962264150944,0.8889304417106453,0.8091393577877507,0.6037735849056605,Social,Balanced,Low,0
877,2024-11-18,14,13-18,1.2,4.2,1.4,6.8,Laptop,WiFi,0.17647058823529413,0.6176470588235294,0.20588235294117646,0.9290987878235906,0.8457021620884771,0.6176470588235294,Work/Study,Balanced,Low,0
878,2024-05-10,44,36-45,1.4,1.3,3.3,6.0,Mobile,Mobile Data,0.2333333333333333,0.21666666666666667,0.5499999999999999,0.9997463323886433,0.9100083284164557,0.5499999999999999,Entertainment,Balanced,Low,0
879,2024-04-20,30,26-35,1.9,6.4,0.6,8.9,Mobile,Mobile Data,0.21348314606741572,0.7191011235955056,0.06741573033707865,0.7485980017034916,0.681403266124982,0.7191011235955056,Work/Study,Mixed,Medium,0
880,2024-11-16,32,26-35,3.0,5.5,1.4,9.9,Mobile,WiFi,0.30303030303030304,0.5555555555555556,0.1414141414141414,0.9649577364753558,0.8783423837769113,0.5555555555555556,Work/Study,Balanced,High,0
881,2024-02-01,56,46-60,1.4,3.6,3.0,8.0,Mobile,Mobile Data,0.175,0.45,0.375,1.0321590615626537,0.9395116659526721,0.45,Work/Study,Balanced,Medium,0
882,2024-08-01,42,36-45,3.8,4.0,3.4,11.2,Tablet,WiFi,0.3392857142857143,0.35714285714285715,0.3035714285714286,1.0963586028030445,0.9979486067211232,0.35714285714285715,Work/Study,Balanced,High,0
883,2024-04-17,43,36-45,3.2,5.1,1.3,9.6,Tablet,Mobile Data,0.33333333333333337,0.53125,0.13541666666666669,0.9729836309935462,0.8856478677961376,0.53125,Work/Study,Balanced,High,0
884,2024-11-05,30,26-35,1.2,6.9,1.0,9.1,Mobile,Mobile Data,0.13186813186813187,0.7582417582417583,0.10989010989010989,0.7196718192134725,0.6550735201460003,0.7582417582417583,Work/Study,Mixed,Medium,0
885,2024-10-25,66,60+,3.6,6.0,2.3,11.9,Tablet,Mobile Data,0.3025210084033613,0.5042016806722689,0.19327731092436973,1.0246384302197944,0.9326660922954023,0.5042016806722689,Work/Study,Balanced,High,0
886,2024-10-21,61,60+,1.9,5.2,3.3,10.4,Mobile,WiFi,0.18269230769230768,0.5,0.3173076923076923,1.0213739424222337,0.9296946274472179,0.5,Work/Study,Balanced,High,0
887,2024-07-08,22,19-25,3.4,6.0,2.1,11.5,Laptop,WiFi,0.2956521739130435,0.5217391304347826,0.1826086956521739,1.010219930428751,0.9195418081964837,0.5217391304347826,Work/Study,Balanced,High,0
888,2024-04-08,36,36-45,0.4,4.9,1.3,6.6,Laptop,WiFi,0.060606060606060615,0.7424242424242425,0.196969696969697,0.7110378678006641,0.6472145588892719,0.7424242424242425,Work/Study,Mixed,Low,0
889,2024-02-29,63,60+,0.7,1.3,1.1,3.1,Tablet,WiFi,0.2258064516129032,0.41935483870967744,0.3548387096774194,1.0680981499312994,0.9722248339550217,0.41935483870967744,Work/Study,Balanced,Low,0
890,2024-05-18,68,60+,0.9,3.0,0.7,4.6,Mobile,Mobile Data,0.1956521739130435,0.6521739130434783,0.15217391304347827,0.88446066411349,0.805070790884522,0.6521739130434783,Work/Study,Balanced,Low,0
891,2024-12-08,31,26-35,0.8,1.6,2.2,4.6,Tablet,Mobile Data,0.1739130434782609,0.3478260869565218,0.47826086956521746,1.0242960516378312,0.9323544458797425,0.47826086956521746,Entertainment,Balanced,Low,0
892,2024-08-23,73,60+,2.8,2.3,1.0,6.1,Laptop,Mobile Data,0.45901639344262296,0.3770491803278688,0.1639344262295082,1.0216288775959899,0.9299266794426176,0.45901639344262296,Social,Balanced,Low,0
893,2024-03-31,31,26-35,3.6,1.1,2.9,7.6,Laptop,Mobile Data,0.4736842105263158,0.14473684210526316,0.3815789473684211,1.0013240132493602,0.9114443954229786,0.4736842105263158,Social,Balanced,Medium,0
894,2024-10-31,21,19-25,2.2,6.4,2.2,10.8,Mobile,WiFi,0.20370370370370372,0.5925925925925926,0.20370370370370372,0.9582943263576928,0.8722770865047124,0.5925925925925926,Work/Study,Balanced,High,0
895,2024-01-22,62,60+,1.6,4.3,0.9,6.8,Laptop,WiFi,0.23529411764705885,0.6323529411764706,0.1323529411764706,0.8979187974307294,0.817320911747047,0.6323529411764706,Work/Study,Balanced,Low,0
896,2024-03-13,17,13-18,2.4,2.3,3.1,7.8,Tablet,WiFi,0.3076923076923077,0.2948717948717949,0.39743589743589747,1.0894875160003523,0.9916942739837548,0.39743589743589747,Entertainment,Balanced,Medium,0
897,2024-11-03,62,60+,1.3,4.8,0.7,6.8,Laptop,WiFi,0.1911764705882353,0.7058823529411765,0.10294117647058823,0.7962229814413135,0.7247533908496558,0.7058823529411765,Work/Study,Mixed,Low,0
898,2024-04-30,55,46-60,0.7,4.8,0.5,6.0,Tablet,Mobile Data,0.11666666666666665,0.7999999999999999,0.08333333333333333,0.6362410767364931,0.5791315856368517,0.7999999999999999,Work/Study,Skewed,Low,0
899,2024-07-05,56,46-60,3.0,3.0,1.1,7.1,Mobile,Mobile Data,0.4225352112676057,0.4225352112676057,0.15492957746478875,1.0169236671749577,0.9256438123478609,0.4225352112676057,Social,Balanced,Medium,0
900,2024-01-17,75,60+,1.7,6.8,1.2,9.7,Laptop,Mobile Data,0.1752577319587629,0.7010309278350516,0.12371134020618557,0.8127519001694969,0.7397986610497754,0.7010309278350516,Work/Study,Mixed,High,0
901,2024-07-17,23,19-25,3.1,5.3,2.8,11.2,Tablet,Mobile Data,0.2767857142857143,0.47321428571428575,0.25,1.0561702905610972,0.9613676284665752,0.47321428571428575,Work/Study,Balanced,High,0
902,2024-04-06,66,60+,3.0,4.6,1.6,9.2,Laptop,Mobile Data,0.32608695652173914,0.5,0.1739130434782609,1.0161924330903498,0.9249782144002041,0.5,Work/Study,Balanced,High,0
903,2024-10-17,44,36-45,1.7,7.0,3.2,11.9,Tablet,WiFi,0.14285714285714285,0.5882352941176471,0.2689075630252101,0.9433012856997474,0.8586298327714393,0.5882352941176471,Work/Study,Balanced,High,0
904,2024-05-24,39,36-45,3.4,1.8,1.3,6.5,Laptop,Mobile Data,0.5230769230769231,0.27692307692307694,0.2,1.0164289448790151,0.925193496707807,0.5230769230769231,Social,Balanced,Low,0
905,2024-10-05,62,60+,2.5,1.7,2.5,6.7,Mobile,WiFi,0.3731343283582089,0.2537313432835821,0.3731343283582089,1.0836714538332688,0.986400266054775,0.3731343283582089,Social,Balanced,Low,0
906,2024-02-04,36,36-45,1.7,1.8,2.1,5.6,Laptop,WiFi,0.3035714285714286,0.32142857142857145,0.37500000000000006,1.094525089248033,0.9962796707607996,0.37500000000000006,Entertainment,Balanced,Low,0
907,2024-01-03,19,19-25,2.3,6.0,3.4,11.7,Mobile,WiFi,0.19658119658119658,0.5128205128205129,0.2905982905982906,1.0213765114076196,0.9296969658384888,0.5128205128205129,Work/Study,Balanced,High,0
908,2024-06-01,53,46-60,0.7,3.7,3.1,7.5,Laptop,Mobile Data,0.09333333333333332,0.49333333333333335,0.41333333333333333,0.9351022848661368,0.8511667805935409,0.49333333333333335,Work/Study,Balanced,Medium,0
909,2024-02-01,19,19-25,2.3,1.8,1.9,6.0,Mobile,Mobile Data,0.3833333333333333,0.3,0.31666666666666665,1.0928879086777044,0.9947894447846152,0.3833333333333333,Social,Balanced,Low,0
910,2024-12-20,49,46-60,2.6,1.5,0.7,4.8,Tablet,WiFi,0.5416666666666667,0.3125,0.14583333333333334,0.9763544682312476,0.8887161360764678,0.5416666666666667,Social,Balanced,Low,0
911,2024-03-14,22,19-25,1.3,1.0,2.2,4.5,Tablet,Mobile Data,0.2888888888888889,0.2222222222222222,0.48888888888888893,1.0428152330853555,0.949211331278299,0.48888888888888893,Entertainment,Balanced,Low,0
912,2024-05-10,54,46-60,2.3,2.9,2.6,7.8,Mobile,Mobile Data,0.2948717948717949,0.3717948717948718,0.33333333333333337,1.0941645186827107,0.9959514652882763,0.3717948717948718,Work/Study,Balanced,Medium,0
913,2024-03-16,24,19-25,3.5,2.3,0.8,6.6,Mobile,Mobile Data,0.5303030303030303,0.34848484848484845,0.12121212121212123,0.9595171442697799,0.873390143335316,0.5303030303030303,Social,Balanced,Low,0
914,2024-12-20,44,36-45,1.3,5.0,0.9,7.2,Laptop,Mobile Data,0.18055555555555555,0.6944444444444444,0.125,0.82221454798226,0.7484119342767069,0.6944444444444444,Work/Study,Mixed,Medium,0
915,2024-01-19,41,36-45,3.5,5.2,2.8,11.5,Tablet,WiFi,0.30434782608695654,0.45217391304347826,0.2434782608695652,1.064900982247864,0.9693146465154551,0.45217391304347826,Work/Study,Balanced,High,0
916,2024-07-24,21,19-25,1.5,5.5,1.1,8.1,Mobile,Mobile Data,0.1851851851851852,0.6790123456790124,0.1358024691358025,0.8462895718934125,0.770325965422617,0.6790123456790124,Work/Study,Mixed,Medium,0
917,2024-04-02,37,36-45,1.2,4.8,1.0,7.0,Laptop,Mobile Data,0.17142857142857143,0.6857142857142857,0.14285714285714285,0.8390326813211415,0.7637204589603975,0.6857142857142857,Work/Study,Mixed,Low,0
918,2024-07-02,42,36-45,1.6,2.1,3.3,7.0,Laptop,Mobile Data,0.2285714285714286,0.3,0.4714285714285714,1.0530503809576128,0.958527764361954,0.4714285714285714,Entertainment,Balanced,Low,0
919,2024-11-04,53,46-60,1.7,6.0,2.2,9.9,Tablet,WiFi,0.1717171717171717,0.6060606060606061,0.22222222222222224,0.9402891980521186,0.8558881124405295,0.6060606060606061,Work/Study,Balanced,High,0
920,2024-05-22,35,26-35,1.4,4.3,2.5,8.2,Mobile,Mobile Data,0.17073170731707318,0.524390243902439,0.30487804878048785,1.002447256884475,0.912466815840719,0.524390243902439,Work/Study,Balanced,Medium,0
921,2024-02-21,13,13-18,1.9,5.8,0.6,8.3,Mobile,Mobile Data,0.22891566265060237,0.6987951807228915,0.07228915662650602,0.7778696194686098,0.7080474408416196,0.6987951807228915,Work/Study,Mixed,Medium,0
922,2024-02-17,61,60+,0.7,4.8,2.7,8.2,Tablet,Mobile Data,0.08536585365853659,0.5853658536585367,0.3292682926829269,0.8893215039827549,0.8094953180078787,0.5853658536585367,Work/Study,Balanced,Medium,0
923,2024-01-08,29,26-35,2.5,3.3,0.6,6.4,Laptop,Mobile Data,0.390625,0.5156249999999999,0.09374999999999999,0.930645552649247,0.8471100881071562,0.5156249999999999,Work/Study,Balanced,Low,0
924,2024-02-23,46,46-60,1.0,1.2,0.7,2.9,Mobile,Mobile Data,0.3448275862068966,0.41379310344827586,0.24137931034482757,1.075361286166348,0.9788360254644977,0.41379310344827586,Work/Study,Balanced,Low,0
925,2024-04-13,19,19-25,3.8,1.6,1.8,7.2,Mobile,WiFi,0.5277777777777778,0.22222222222222224,0.25,1.0181052125220258,0.9267193012708006,0.5277777777777778,Social,Balanced,Medium,0
926,2024-05-08,20,19-25,3.4,3.1,2.9,9.4,Mobile,Mobile Data,0.36170212765957444,0.32978723404255317,0.30851063829787234,1.0964709498700382,0.9980508694284973,0.36170212765957444,Social,Balanced,High,0
927,2024-12-18,22,19-25,1.7,1.2,1.1,4.0,Mobile,Mobile Data,0.425,0.3,0.275,1.0798705879340924,0.9829405688181964,0.425,Social,Balanced,Low,0
928,2024-05-06,48,46-60,2.9,6.5,3.2,12.6,Laptop,Mobile Data,0.23015873015873015,0.5158730158730159,0.253968253968254,1.0276287283608794,0.9353879789627271,0.5158730158730159,Work/Study,Balanced,High,0
929,2024-03-23,27,26-35,3.8,2.9,3.2,9.9,Laptop,WiFi,0.3838383838383838,0.29292929292929293,0.32323232323232326,1.0922572033790177,0.9942153520813092,0.3838383838383838,Social,Balanced,High,0
930,2024-12-18,17,13-18,0.6,6.5,2.2,9.3,Mobile,WiFi,0.06451612903225806,0.6989247311827956,0.23655913978494625,0.7682052637718829,0.6992505651863843,0.6989247311827956,Work/Study,Mixed,High,0
931,2024-02-12,25,19-25,0.4,4.4,2.7,7.5,Tablet,Mobile Data,0.05333333333333334,0.5866666666666667,0.36000000000000004,0.8369932239496446,0.7618640648598277,0.5866666666666667,Work/Study,Mixed,Medium,0
932,2024-01-28,21,19-25,2.8,6.8,3.2,12.8,Mobile,WiFi,0.21874999999999997,0.53125,0.25,1.015063083244053,0.9239502358695199,0.53125,Work/Study,Balanced,High,0
933,2024-01-29,71,60+,1.4,4.6,2.9,8.9,Mobile,Mobile Data,0.15730337078651685,0.5168539325842696,0.32584269662921345,0.9974466402633788,0.9079150584348752,0.5168539325842696,Work/Study,Balanced,Medium,0
934,2024-07-01,16,13-18,2.1,6.0,2.9,11.0,Mobile,Mobile Data,0.19090909090909092,0.5454545454545454,0.2636363636363636,0.9982328749276375,0.9086307200676171,0.5454545454545454,Work/Study,Balanced,High,0
935,2024-01-16,26,26-35,3.9,5.6,1.7,11.2,Mobile,WiFi,0.34821428571428575,0.5,0.1517857142857143,1.0000772129988424,0.9103095089271892,0.5,Work/Study,Balanced,High,0
936,2024-02-10,20,19-25,3.6,2.1,0.6,6.3,Mobile,WiFi,0.5714285714285715,0.33333333333333337,0.09523809523809523,0.9099250471537521,0.8282494712096198,0.5714285714285715,Social,Balanced,Low,0
937,2024-09-05,28,26-35,2.5,2.8,3.5,8.8,Laptop,WiFi,0.28409090909090906,0.3181818181818181,0.3977272727272727,1.088577677447068,0.9908661032426579,0.3977272727272727,Entertainment,Balanced,Medium,0
938,2024-09-14,21,19-25,0.5,4.3,1.5,6.3,Laptop,WiFi,0.07936507936507936,0.6825396825396826,0.2380952380952381,0.8034593683990432,0.7313402341176323,0.6825396825396826,Work/Study,Mixed,Low,0
939,2024-03-23,16,13-18,1.0,4.6,1.5,7.1,Mobile,WiFi,0.14084507042253522,0.647887323943662,0.21126760563380284,0.8857206068304426,0.8062176401687952,0.647887323943662,Work/Study,Balanced,Medium,0
940,2024-11-20,61,60+,1.4,4.4,0.8,6.6,Tablet,WiFi,0.21212121212121213,0.6666666666666667,0.12121212121212123,0.8550080929286104,0.7782619052670253,0.6666666666666667,Work/Study,Mixed,Low,0
941,2024-09-01,26,26-35,1.7,6.9,0.6,9.2,Mobile,WiFi,0.1847826086956522,0.7500000000000001,0.06521739130434782,0.7058262674671392,0.6424707558321959,0.7500000000000001,Work/Study,Mixed,High,0
942,2024-03-07,60,46-60,1.6,3.5,0.7,5.8,Laptop,WiFi,0.27586206896551724,0.603448275862069,0.12068965517241378,0.9152710665575716,0.8331156277772845,0.603448275862069,Work/Study,Balanced,Low,0
943,2024-07-02,17,13-18,2.2,1.3,1.7,5.2,Laptop,Mobile Data,0.4230769230769231,0.25,0.3269230769230769,1.076014824930685,0.9794309020839184,0.4230769230769231,Social,Balanced,Low,0
944,2024-09-05,16,13-18,0.7,6.3,2.0,9.0,Laptop,WiFi,0.07777777777777778,0.7,0.2222222222222222,0.7825485116954476,0.7123063520836468,0.7,Work/Study,Mixed,Medium,0
945,2024-05-19,18,13-18,0.7,6.2,2.5,9.4,Mobile,WiFi,0.07446808510638298,0.6595744680851063,0.26595744680851063,0.8201501169733243,0.7465328081917089,0.6595744680851063,Work/Study,Mixed,High,0
946,2024-12-01,63,60+,2.4,4.1,1.0,7.5,Laptop,Mobile Data,0.32,0.5466666666666666,0.13333333333333333,0.9634134789607403,0.876936740011095,0.5466666666666666,Work/Study,Balanced,Medium,0
947,2024-09-20,70,60+,2.1,3.9,1.5,7.5,Mobile,Mobile Data,0.28,0.52,0.2,1.018359734765894,0.9269509774012185,0.52,Work/Study,Balanced,Medium,0
948,2024-05-24,43,36-45,1.4,1.2,0.9,3.5,Mobile,WiFi,0.39999999999999997,0.34285714285714286,0.2571428571428572,1.0827565298295394,0.985567466337198,0.39999999999999997,Social,Balanced,Low,0
949,2024-06-21,50,46-60,4.0,4.9,1.4,10.3,Mobile,Mobile Data,0.3883495145631068,0.47572815533980584,0.13592233009708737,0.9919991301073856,0.902956521003442,0.47572815533980584,Work/Study,Balanced,High,0
950,2024-11-23,15,13-18,0.8,2.3,2.2,5.3,Mobile,Mobile Data,0.15094339622641512,0.43396226415094336,0.4150943396226416,1.0126535498975544,0.9217569840996713,0.43396226415094336,Work/Study,Balanced,Low,0
951,2024-06-02,22,19-25,1.7,1.6,1.4,4.7,Laptop,WiFi,0.36170212765957444,0.3404255319148936,0.2978723404255319,1.0954061332120628,0.9970816315372424,0.36170212765957444,Social,Balanced,Low,0
952,2024-09-03,42,36-45,0.4,5.3,1.4,7.1,Tablet,Mobile Data,0.05633802816901409,0.7464788732394366,0.19718309859154928,0.7004622505996867,0.6375882172671528,0.7464788732394366,Work/Study,Mixed,Medium,0
953,2024-08-21,31,26-35,1.8,4.9,2.7,9.4,Tablet,WiFi,0.19148936170212766,0.5212765957446809,0.2872340425531915,1.0144279564011895,0.9233721185032618,0.5212765957446809,Work/Study,Balanced,High,0
954,2024-11-21,43,36-45,1.7,6.5,2.8,11.0,Laptop,Mobile Data,0.15454545454545454,0.5909090909090909,0.2545454545454545,0.9477392232735272,0.8626694176364149,0.5909090909090909,Work/Study,Balanced,High,0
955,2024-07-18,50,46-60,2.2,4.5,3.0,9.7,Tablet,WiFi,0.22680412371134023,0.4639175257731959,0.30927835051546393,1.0557556438290323,0.9609902007458571,0.4639175257731959,Work/Study,Balanced,High,0
956,2024-09-04,64,60+,2.9,1.6,0.6,5.1,Laptop,WiFi,0.5686274509803921,0.3137254901960785,0.11764705882352941,0.9364618005515302,0.8524042650996004,0.5686274509803921,Social,Balanced,Low,0
957,2024-02-18,19,19-25,2.5,2.0,3.4,7.9,Laptop,Mobile Data,0.3164556962025316,0.2531645569620253,0.430379746835443,1.074728878672916,0.9782603833567632,0.430379746835443,Entertainment,Balanced,Medium,0
958,2024-11-06,25,19-25,2.9,4.9,3.4,11.2,Mobile,Mobile Data,0.25892857142857145,0.43750000000000006,0.3035714285714286,1.0734360899202915,0.9770836363223824,0.43750000000000006,Work/Study,Balanced,High,0
959,2024-02-21,65,60+,0.4,6.0,1.3,7.7,Mobile,Mobile Data,0.05194805194805195,0.7792207792207793,0.16883116883116883,0.648348372180884,0.5901521208786967,0.7792207792207793,Work/Study,Skewed,Medium,0
